Entity,Code,Year,Renewables (% equivalent primary energy),Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Electricity from wind (TWh)_x,Electricity from hydro (TWh)_x,Electricity from solar (TWh)_x,Other renewables including bioenergy (TWh),Renewables (% electricity),Electricity from hydro (TWh)_y,Hydro (% equivalent primary energy),Hydro (% electricity),Electricity from wind (TWh)_y,Wind (% equivalent primary energy),Wind (% electricity),Electricity from solar (TWh)_y,Solar (% equivalent primary energy),Solar (% electricity),Biofuels Production - TWh - Total
Australia,AUS,1989,4.4199533,0.81,0.0,0.0,14.253669,0.0,14.253669,0.0,0.81,9.947415,14.253669,4.1644716,9.412524,0.0,0.0,0.0,0.0,0.0,0.0,
Australia,AUS,1990,4.459391,0.7595,0.0,0.0,14.7595,0.0,14.7595,0.0,0.7595,9.9702215,14.7595,4.224702,9.482279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Australia,AUS,1991,4.7400618,0.7195,0.00545,0.0,15.6535,0.0,15.6535,0.00545,0.7195,10.368504,15.6535,4.5144806,9.909568,0.0,0.0,0.0,0.00545,0.0015713469,0.003450164,0.0
Australia,AUS,1992,4.731717,0.67,0.0121,0.0,15.9415,0.0,15.9415,0.0121,0.67,10.299597,15.9415,4.5230637,9.876984,0.0,0.0,0.0,0.0121,0.0034331074,0.0074968794,0.0
Australia,AUS,1993,4.7594285,0.67,0.0146,2,16387,2,16387,0.0146,0.67,10.323705,16387,4.5538177,9.908545,2,0.0005560368,0.0012093177,0.0146,0.004057215,0.00882802,0.0
Australia,AUS,1994,4.5271807,0.6965,0.0174,0.0055,16.15,0.0055,16.15,0.0174,0.6965,9.914866,16.15,4.3199315,9.4920435,0.0055,0.0014699682,0.0032325846,0.0174,0.004654296,0.010226722,0.0
Australia,AUS,1995,4.239725,0.8255,0.02115,7,15631,7,15631,0.02115,0.8255,9.407731,15631,4.0042224,8.920556,7,0.001792815,0.0039948756,0.02115,0.0054180315,0.01207023,0.0
Australia,AUS,1996,4.236591,0.9465,0.0256,7,15.9685,7,15.9685,0.0256,0.9465,9.408696,15.9685,3.9741788,8.865134,7,0.0017417559,0.0038861472,0.0256,0.0063712257,0.014212195,0.0
Australia,AUS,1997,4.1458387,997,0.03065,0.0075,15.9525,0.0075,15.9525,0.03065,997,8.989149,15.9525,3.87512,8.441391,0.0075,0.0018209878,0.0039686845,0.03065,0.0074453754,0.016218688,0.0
Australia,AUS,1998,4.037756,1081,0.0356,18,15798,18,15798,0.0356,1081,8.488753,15798,3.748164,7.9199486,18,0.004270603,0.0090238685,0.0356,0.008446305,0.017847206,0.0
Australia,AUS,1999,4.0089335,1.1335,0.0406,43,16.2815,43,16.2815,0.0406,1.1335,8.457535,16.2815,3.710974,7.8692794,43,0.009800811,0.020783037,0.0406,0.009253798,0.019623056,0.0
Australia,AUS,2000,3.9888778,0.8895,0.04675,134,16.4665,0.06,16.2,0.04,0.81,8.634437,16.2,3.7303896,8.175213,0.06,0.030356925,0.030278562,0.04,0.010590934,0.020185709,0.0
Australia,AUS,2001,3.870762,0.7975,0.05415,287,16.1235,0.21,16.4,0.04,0.75,8.218014,16.4,3.6010303,7.745714,0.21,0.06409872,0.099182926,0.04,0.012093879,0.018891985,0.0
Australia,AUS,2002,3.9314504,1.2668,0.0583,0.53355,16095,0.36,15.72,0.05,1.22,8.0833025,15.72,3.5013092,7.323891,0.36,0.11606856,0.1677227,0.05,0.0126825925,0.02329482,0.0
Australia,AUS,2003,4.014969,1.6918,0.0632,0.70405,16.21055,0.7,16.13,0.06,1.61,8.659832,16.13,3.454619,7.550437,0.7,0.1500396,0.32766932,0.06,0.013468503,0.028085941,0.5353231
Australia,AUS,2004,4.0365605,2.81525,0.07295,795,15.68665,0.7,15.89,0.07,2.75,8.701304,15.89,3.218602,7.1233244,0.7,0.16311887,0.31380284,0.07,0.014967943,0.031380285,0.32180902
Australia,AUS,2005,4.3135533,3871,0.08405,1.29905,15.4657,0.88,15.16,0.08,3.63,9.156236,15.16,3.1399786,7.0282803,0.88,0.26374426,0.40797403,0.08,0.017064556,0.03708855,0.32005984
Australia,AUS,2006,4.233413,3.9325,0.0975,2.1621,14.9451,1.71,15.77,0.09,3.62,9.63576,15.77,2.8911996,7.1711154,1.71,0.41826838,0.7775908,0.09,0.01886183,0.040925834,0.59205866
Australia,AUS,2007,3.9767227,4275,0.11375,2.8521,13.04895,2.61,14.2,0.11,4.01,9.119031,14.2,2.4497604,6.186825,2.61,0.5354425,1.1371558,0.11,0.021354998,0.047926106,1.1593292
Australia,AUS,2008,3.6813264,3.6961,0.1392,3.45845,11.81515,3.09,11.79,0.13,3.48,8.05489,11.79,2.1675441,5.136136,3.09,0.6344687,1.3461119,0.13,0.02553688,0.05663254,1.8793633
Australia,AUS,2009,3.9202662,2.7868,0.29024202,4.43775,12.64205,3.82,11.68,0.16,2.66,7.804379,11.68,2.338825,4.9757175,3.82,0.8209998,1.6273323,0.16,0.053695828,0.06816052,2.6951258
Australia,AUS,2010,4.3128047,2.44155,0.97764826,4985,13746,4.94,13.5,0.39,2.3,9.044215,13.5,2.5286407,5.7783675,4.94,0.91701394,2.1144545,0.39,0.17984296,0.16693062,2.1017818
Australia,AUS,2011,5.698981,2.57395,2.0445466,6432,19572,6.79,16.69,1.39,2.46,11.3454275,16.69,3.470572,6.9284735,6.79,1.1405437,2.818714,1.39,0.36254582,0.57702684,2.5427175
Australia,AUS,2012,5.700209,3.09785,2412,7725,17036,7.39,13.98,2.33,2.93,11.410575,13.98,3.0473204,5.9902306,7.39,1.3818121,3.1665094,2.33,0.43144733,0.9983717,2.6933994
Australia,AUS,2013,6.525869,3.33165,3.8474,9259,19089,9.54,18.12,3.48,3.06,14.870858,18.12,3.3514664,7.878947,9.54,1.6256077,4.1481867,3.48,0.67549014,1.5131751,2.845892
Australia,AUS,2014,5.979823,3.546362,4952,9777,14484,10.41,18.34,4.01,3.39,14.96213,18.34,2.5104816,7.5907454,10.41,1.694627,4.3085966,4.01,0.8583198,1.6596997,2.989948
Australia,AUS,2015,6.290021,3.678062,6.195524,11.833002,14.086569,11.45,13.32,5.02,3.33,14.3476,13.32,2.3715727,5.770231,11.45,1.992169,4.9601455,5.02,1.0430601,2.1746664,2.6403356
Australia,AUS,2016,7.1891756,3.627513,7.4397755,13.039705,17.629421,13.7,15.02,6.21,3.48,15.609379,15.02,2.938738,6.103954,13.7,2.1736546,5.567521,6.21,1.240174,2.523672,1.4622647
Australia,AUS,2017,6.750127,3.561684,8.917557,13.210791,13.499718,13.27,16.04,8.07,3.39,16.313873,16.04,2.2450383,6.418311,13.27,2.196989,5.3099117,8.07,1.4830128,3.2291625,1.2355341
Australia,AUS,2018,8.300061,3.588149,12.332544,16.261955,17.31133,13.7,15.8,9.93,3.5,17.145937,15.8,2.8250666,6.310408,13.7,2.6538167,5.471683,9.93,2.0125694,3.9659717,1.5035335
Australia,AUS,2019,8.880722,3.4677262,18.296988,19.471687,14.020776,19.72,15.6,14.85,3.24,21.37597,15.6,2.201334,6.2434964,19.72,3.0571554,7.8924193,14.85,2.8727212,5.9433284,1.7374654
Australia,AUS,2020,10.789811,3.4104242,23.84266,22.606892,14.420926,22.2,14.76,23.85,3.18,25.503168,14.76,2.3766096,5.8825874,22.2,3.7256799,8.847794,23.85,3.9293382,9.505401,1.4563833
Australia,AUS,2021,12.933532,3.344045,31.193806,26.795876,15.996179,26.09,14.76,28.04,3.09,29.134624,14.76,2.6343446,5.9742575,26.09,4.4129024,10.560188,28.04,5.1371794,11.34947,1.3404936
Austria,AUT,1965,25.096407,0.0,0.0,0.0,16083,0.0,16083,0.0,0.0,,16083,25.096407,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1966,25.840193,0.0,0.0,0.0,17331,0.0,17331,0.0,0.0,,17331,25.840193,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1967,26.118929,0.0,0.0,0.0,17698,0.0,17698,0.0,0.0,,17698,26.118929,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1968,25.099165,0.0,0.0,0.0,18185,0.0,18185,0.0,0.0,,18185,25.099165,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1969,22.27537,0.0,0.0,0.0,16718,0.0,16718,0.0,0.0,,16718,22.27537,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1970,24.770256,0.0,0.0,0.0,21.2897,0.0,21.2897,0.0,0.0,,21.2897,24.770256,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1971,19.652302,0.0,0.0,0.0,16.8201,0.0,16.8201,0.0,0.0,,16.8201,19.652302,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1972,19.524147,0.0,0.0,0.0,17.2876,0.0,17.2876,0.0,0.0,,17.2876,19.524147,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1973,20.177391,0.0,0.0,0.0,19.2092,0.0,19.2092,0.0,0.0,,19.2092,20.177391,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1974,23.734528,0.0,0.0,0.0,22.7122,0.0,22.7122,0.0,0.0,,22.7122,23.734528,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1975,25.034246,0.0,0.0,0.0,23.7952,0.0,23.7952,0.0,0.0,,23.7952,25.034246,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1976,20.90532,0.0,0.0,0.0,20.5656,0.0,20.5656,0.0,0.0,,20.5656,20.90532,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1977,25.271305,0.0,0.0,0.0,24.9208,0.0,24.9208,0.0,0.0,,24.9208,25.271305,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1978,24.244625,0.0,0.0,0.0,24.9408,0.0,24.9408,0.0,0.0,,24.9408,24.244625,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1979,25.784454,0.0,0.0,0.0,28.0968,0.0,28.0968,0.0,0.0,,28.0968,25.784454,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1980,26.826015,0.0,0.0,0.0,29.1099,0.0,29.1099,0.0,0.0,,29.1099,26.826015,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1981,29.280653,0.0,0.0,0.0,30.8473,0.0,30.8473,0.0,0.0,,30.8473,29.280653,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1982,30.31977,0.0,0.0,0.0,30.8963,0.0,30.8963,0.0,0.0,,30.8963,30.31977,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1983,30.117788,0.0,0.0,0.0,30.6063,0.0,30.6063,0.0,0.0,,30.6063,30.117788,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1984,26.689833,0.0,0.0,0.0,26.849564,0.0,26.849564,0.0,0.0,,26.849564,26.689833,,0.0,0.0,,0.0,0.0,,
Austria,AUT,1985,29.769283,0.943327,0.0,0.0,30.775146,0.0,30.775146,0.0,0.943327,72.51263,30.775146,28.815756,70.35606,0.0,0.0,0.0,0.0,0.0,0.0,
Austria,AUT,1986,30.177656,1.287501,0.0,0.0,30.903927,0.0,30.903927,0.0,1.287501,73.2006,30.903927,28.87882,70.27293,0.0,0.0,0.0,0.0,0.0,0.0,
Austria,AUT,1987,32.19381,0.905816,0.0,0.0,35.387993,0.0,35.387993,0.0,0.905816,73.04341,35.387993,31.328127,71.220406,0.0,0.0,0.0,0.0,0.0,0.0,
Austria,AUT,1988,32.733265,1.04696,0.0,0.0,35.30409,0.0,35.30409,0.0,1.04696,75.496994,35.30409,31.717836,73.322586,0.0,0.0,0.0,0.0,0.0,0.0,
Austria,AUT,1989,32.408577,1.10445,0.0,0.0,35.08243,0.0,35.08243,0.0,1.10445,73.61791,35.08243,31.34335,71.37103,0.0,0.0,0.0,0.0,0.0,0.0,
Austria,AUT,1990,28.908686,1.142485,0.0,0.0,31509,0.0,31.51,0.0,1.13,66.206894,31.51,27.798548,63.91481,0.0,0.0,0.0,0.0,0.0,0.0,0.073269
Austria,AUT,1991,27.587187,1.225832,0.0,0.0,31.4434,0.0,31.44,0.0,1.21,65.065765,31.44,26.450676,62.65444,0.0,0.0,0.0,0.0,0.0,0.0,0.080247
Austria,AUT,1992,31.037273,1.329164,0.0,0.0,34.8484,0.0,34.85,0.0,1.31,72.392395,34.85,29.784664,69.76976,0.0,0.0,0.0,0.0,0.0,0.0,0.089551
Austria,AUT,1993,32.088085,1.361111,1,0.0,36.705555,0.0,36.71,0.0,1.34,74.07047,36.71,30.823719,71.461945,0.0,0.0,0.0,0.0,0.0008361936,0.0,0.101181
Austria,AUT,1994,31.2963,1.210555,1,0.0,35.7075,0.0,35.71,0.0,1.19,70.81174,35.71,30.170261,68.528114,0.0,0.0,0.0,0.0,0.00084134325,0.0,0.067454
Austria,AUT,1995,31.51592,1.857221,1,1,37.067223,0.0,37.07,0.0,1.84,70.51468,37.07,29.863268,67.18014,0.0,0.00080223364,0.0,0.0,0.00080223364,0.0,0.130256
Austria,AUT,1996,28.951206,1.589444,1,5,34.21611,0.0,34.22,0.0,1.57,66.809784,34.22,27.530748,63.879036,0.0,0.0040211175,0.0,0.0,0.00080120005,0.0,0.141886
Austria,AUT,1997,29.963467,1.711389,2,0.02,36.105278,0.02,36.11,0.0,1.69,67.92385,36.11,28.44973,64.85273,0.02,0.015759302,0.03591954,0.0,0.0015766482,0.0,0.153516
Austria,AUT,1998,30.441696,1.842777,2,45,37.163334,0.05,37.16,0.0,1.82,69.79614,37.16,28.821526,66.45208,0.05,0.034899127,0.08941345,0.0,0.0015517782,0.0,0.165146
Austria,AUT,1999,32258,1.5969118,2,51,40.69912,0.05,40.7,0.0,1.6,70.677574,40.7,30.863422,67.923904,0.05,0.03867489,0.083444595,0.0,0.0015173523,0.0,0.181428
Austria,AUT,2000,32.954258,1.5282793,3,67,41.83565,0.07,41.84,0.0,1.53,72.58146,41.84,31.604445,69.908104,0.07,0.05061469,0.116959065,0.0,0.0022638105,0.0,0.21282414
Austria,AUT,2001,30.816513,1.667812,5,172,40.455482,0.1,40.46,0.01,1.67,69.17786,40.46,29.318848,66.26269,0.1,0.124651626,0.16377333,0.01,0.003624952,0.016377334,0.21224265
Austria,AUT,2002,30.325117,1.520444,9,203,40227,0.14,40.23,0.01,1.52,69.03938,40.23,28.919693,66.2877,0.14,0.14593922,0.23068051,0.01,0.0064722486,0.016477179,0.2653033
Austria,AUT,2003,25.140518,1.711921,15,366,33.214993,0.37,33.21,0.01,1.65,60.695835,33.21,23.480003,57.199448,0.37,0.25872895,0.63727176,0.01,0.010603667,0.017223561,0.31836396
Austria,AUT,2004,27.633785,2.05973,18,924,36.762283,0.93,36.76,0.02,1.91,63.975456,36.76,25.351429,59.357334,0.93,0.6371944,1.5016955,0.02,0.012412875,0.032294527,0.5852664
Austria,AUT,2005,27.94786,2.4401429,0.021018375,1.3312768,37.09514,1.33,37.1,0.02,2.43,63.389675,37.1,24.982868,57.528297,1.33,0.8965896,2.0623353,0.02,0.014155443,0.031012561,0.8489706
Austria,AUT,2006,28.59121,3.2547655,0.022386875,1.752793,35.656086,1.75,35.66,0.02,3.23,65.285805,35.66,24.114162,57.25755,1.75,1.1854117,2.809891,0.02,0.015140214,0.032113038,1.2734559
Austria,AUT,2007,30.98061,4.0791254,0.024238374,2.037185,37.05445,2.04,37.05,0.02,4.06,68.62184,37.05,25.442991,58.893658,2.04,1.3988084,3.2427278,0.02,0.016642988,0.03179145,2.5759044
Austria,AUT,2008,31.345478,4.177986,0.03011991,2.0112574,38.32949,2.01,38.33,0.03,4.16,69.03876,38.33,25.656956,59.42636,2.01,1.3462934,3.1162791,0.03,0.020161616,0.046511628,3.095625
Austria,AUT,2009,34.322514,4.2947526,0.04891428,1.9540402,40.896305,1.95,40.9,0.05,4.28,71.161385,40.9,28.07734,61.689293,1.95,1.3415456,2.9411764,0.05,0.03358211,0.07541478,4.2849255
Austria,AUT,2010,31.605642,4.500126,0.08881314,2.0639138,38.36342,2.06,38.36,0.09,4.48,66.24944,38.36,25.348106,56.486523,2.06,1.3637029,3.0334265,0.09,0.058682047,0.13252833,4.487388
Austria,AUT,2011,30.720795,4.572212,0.17406996,1.9362364,34.23717,1.94,34.24,0.17,4.56,65.70832,34.24,24.011099,54.995186,1.94,1.3579149,3.1159654,0.17,0.12207817,0.27304852,4.459111
Austria,AUT,2012,35.929344,4.691266,0.33748305,2.462029,43.8477,2.46,43.85,0.34,4.68,74.71616,43.85,29.031807,63.828243,2.46,1.6301234,3.5807862,0.34,0.22344941,0.4949054,4.459111
Austria,AUT,2013,35.266674,4.7102733,0.625974,3.1532316,42.01672,3.15,42.02,0.63,4.7,78.185486,42.02,27.841606,65.05651,3.15,2.0894308,4.8769164,0.63,0.41479012,0.9753832,4.2805
Austria,AUT,2014,36.640297,4.5615125,0.785246,3.845768,41.007236,3.85,41.01,0.79,4.55,81.46706,41.01,28.13693,66.55307,3.85,2.638756,6.2479715,0.79,0.53879297,1.2820513,3.7563334
Austria,AUT,2015,34.964077,4.66263,0.937098,4.840343,37.156864,4.84,37.16,0.94,4.65,76.94422,37.16,25.314009,60.08084,4.84,3.2975998,7.825384,0.94,0.6384205,1.519806,4356
Austria,AUT,2016,35.651855,4.7955213,1.096016,5.2348385,39.971336,5.23,39.97,1.1,4.78,78.28352,39.97,26.193264,61.256706,5.23,3.4303956,8.015326,1.1,0.71822053,1.6858238,4.8046665
Austria,AUT,2017,34.502872,4.933439,1.268971,6.5715113,38.29375,6.57,38.29,1.27,4.92,75.719376,38.29,24.402254,56.79324,6.57,4.18762,9.744884,1.27,0.8086372,1.8837141,4.4729443
Austria,AUT,2018,34.568928,4.9433427,1.455132,6.0304294,37.63791,6.03,37.64,1.46,4.93,76.96802,37.64,24.417084,57.872078,6.03,3.912159,9.271217,1.46,0.943997,2.2447724,4.412322
Austria,AUT,2019,35.611378,4.6682663,1.702093,7.4500766,40.82597,7.45,40.83,1.7,4.66,77.109795,40.83,25.13112,57.620663,7.45,4.5860214,10.513689,1.7,1.0477524,2.3990967,4.4228
Austria,AUT,2020,38.26067,4.6011376,2.042934,6.7915306,41.99803,6.79,42.0,2.04,4.59,80.098274,42.0,27.552656,60.70241,6.79,4.455559,9.813557,2.04,1.3402594,2.948403,4.5772223
Austria,AUT,2021,37.481792,4.3925185,2.1249056,6.751889,42.851505,6.74,38.75,2.78,4.48,78.790146,38.75,27.224585,57.879017,6.74,4.2896366,10.067215,2.78,1.3500032,4.152353,4.82245
Austria,AUT,2022,,,,,,6.93,36.07,2.73,3.62,76.2869,36.07,,55.75823,6.93,,10.712629,2.73,,4.2201266,
Azerbaijan,AZE,1985,1.6519357,,,,1.3125618,,1.3125618,,,,1.3125618,1.6519357,6.3402658,,,,,,,
Azerbaijan,AZE,1986,0.9406938,,,,0.8043308,,0.8043308,,,,0.8043308,0.9406938,3.7337797,,,,,,,
Azerbaijan,AZE,1987,0.9706843,,,,0.8043308,,0.8043308,,,,0.8043308,0.9706843,3.5109818,,,,,,,
Azerbaijan,AZE,1988,0.8420581,,,,0.6982652,,0.6982652,,,,0.6982652,0.8420581,2.9622655,,,,,,,
Azerbaijan,AZE,1989,0.8257338,,,,0.6982652,,0.6982652,,,,0.6982652,0.8257338,2.9968467,,,,,,,
Azerbaijan,AZE,1990,1.88166,0.0,0.0,0.0,1658,0.0,1658,0.0,0.0,7.1613684,1658,1.88166,7.1613684,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1991,2.0779731,0.0,0.0,0.0,1.7593,0.0,1.7593,0.0,0.0,7.5025053,1.7593,2.0779731,7.5025053,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1992,2.4099329,0.0,0.0,0.0,1.7473,0.0,1.7473,0.0,0.0,8.841448,1.7473,2.4099329,8.841448,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1993,3.8572145,0.0,0.0,0.0,2426,0.0,2426,0.0,0.0,12.73424,2426,3.8572145,12.73424,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1994,3.1670034,0.0,0.0,0.0,1.83,0.0,1.83,0.0,0.0,10.414888,1.83,3.1670034,10.414888,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1995,2.8640728,0.0,0.0,0.0,1556,0.0,1556,0.0,0.0,9.1293125,1556,2.8640728,9.1293125,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1996,3.449877,0.0,0.0,0.0,1537,0.0,1537,0.0,0.0,8.996196,1537,3.449877,8.996196,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1997,4.0128255,0.0,0.0,0.0,1712,0.0,1712,0.0,0.0,10.168686,1712,4.0128255,10.168686,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1998,4.5553145,0.0,0.0,0.0,1951,0.0,1951,0.0,0.0,10.8419,1951,4.5553145,10.8419,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,1999,3.5315983,0.0,0.0,0.0,1506,0.0,1506,0.0,0.0,8.285651,1506,3.5315983,8.285651,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2000,3.446014,0.0,0.0,0.0,1534,0.0,1.52,0.0,0.0,8.611898,1.52,3.446014,8.611898,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2001,3.0117817,0.0,0.0,0.0,1301,0.0,1.29,0.0,0.0,7.206704,1.29,3.0117817,7.206704,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2002,4.7006664,0.0,0.0,0.0,2.02,0.0,2.0,0.0,0.0,10.828371,2.0,4.7006664,10.828371,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2003,5.2779026,0.0,0.0,0.0,2.47,0.0,2.44,0.0,0.0,12.121213,2.44,5.2779026,12.121213,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2004,5.1585817,0.0,0.0,0.0,2755,0.0,2.73,0.0,0.0,13.323572,2.73,5.1585817,13.323572,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2005,5.1650033,0.0,0.0,0.0,3.0094,0.0,2.98,0.0,0.0,14.8258705,2.98,5.1650033,14.8258705,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2006,4.3662996,0.0,0.0,0.0,2518,0.0,2.49,0.0,0.0,11.155914,2.49,4.3662996,11.155914,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2007,4.50297,0.0,0.0,0.0,2364,0.0,2.34,0.0,0.0,11.331718,2.34,4.50297,11.331718,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2008,4.1847568,0.0,0.0,0.0,2232,0.0,2.21,0.0,0.0,10.806846,2.21,4.1847568,10.806846,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2009,4.8711276,0.0,0.0,0.0021,2.3084,0.0,2.29,0.0,0.0,12.821948,2.29,4.866703,12.821948,0.0,0.0044246363,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2010,7.311432,0.0,0.0,0.0005,3.4463,0.0,3.41,0.0,0.0,19.211267,3.41,7.310371,19.211267,0.0,0.0010614517,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2011,5.077954,0.0,0.0,0.0,2.6758,0.0,2.65,0.0,0.0,13.787722,2.65,5.077954,13.787722,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2012,3.3373456,0.0,0.0,0.0,1821,0.0,1.8,0.0,0.0,8.29493,1.8,3.3373456,8.29493,0.0,0.0,0.0,0.0,0.0,0.0,
Azerbaijan,AZE,2013,2.7806928,67,0.0008,0.0008,1.4891,0.0,1.47,0.0,0.0,6.672719,1.47,2.6387935,6.672719,0.0,0.001417802,0.0,0.0,0.001417802,0.0,
Azerbaijan,AZE,2014,2.433617,87,0.0029,0.0023,1.2997,0.0,1.29,0.0,0.0,5.5317326,1.29,2.2473662,5.5317326,0.0,0.003971472,0.0,0.0,0.0050175292,0.0,
Azerbaijan,AZE,2015,2.757688,0.0909,0.0046,0.0046,1.6375,0.0,1.62,0.0,0.0,6.9587626,1.62,2.5738602,6.9587626,0.0,0.0072310963,0.0,0.0,0.0072310963,0.0,
Azerbaijan,AZE,2016,3.345908,0.08725,0.0353,0.0228,1.9593,0.02,1.94,0.04,0.0,8.485363,1.94,3.0901825,8.230802,0.02,0.03595982,0.08485363,0.04,0.05567471,0.16970725,
Azerbaijan,AZE,2017,3.0498044,0.08515,0.0372,0.0221,1.7464,0.02,1.73,0.04,0.0,7.7961674,1.73,2.7917366,7.5348434,0.02,0.035328276,0.087108016,0.04,0.059466675,0.17421603,
Azerbaijan,AZE,2018,3.070157,0.0811,0.03926,0.0827,1768,0.08,1.75,0.04,0.0,7.850546,1.75,2.7306602,7.3467674,0.08,0.12772942,0.33585224,0.04,0.060636796,0.16792612,
Azerbaijan,AZE,2019,2.674584,0.09795,0.0442,0.1054,1.5648,0.1,1.55,0.04,0.0,6.869919,1.55,2.2832217,6.3008127,0.1,0.15379055,0.40650406,0.04,0.06449285,0.16260162,
Azerbaijan,AZE,2020,1.9758317,0.1003,47,0.0961,1.0695,0.1,1.07,0.05,0.0,5.0041018,1.07,1.5834633,4.388844,0.1,0.14228222,0.41017228,0.05,0.06958649,0.20508614,
Azerbaijan,AZE,2021,2.2015429,0.0966,0.0552,0.0914,1.2773,0.09,1.28,0.05,0.0,5.4012933,1.28,1.823925,4.868771,0.09,0.1305149,0.34233546,0.05,0.07882303,0.19018638,
Bangladesh,BGD,1971,3.8597577,0.0,0.0,0.0,175,0.0,175,0.0,0.0,,175,3.8597577,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1972,3.4065344,0.0,0.0,0.0,175,0.0,175,0.0,0.0,,175,3.4065344,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1973,5.024387,0.0,0.0,0.0,331,0.0,331,0.0,0.0,,331,5.024387,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1974,3.4634595,0.0,0.0,0.0,243,0.0,243,0.0,0.0,,243,3.4634595,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1975,6.0439763,0.0,0.0,0.0,436,0.0,436,0.0,0.0,,436,6.0439763,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1976,5.868124,0.0,0.0,0.0,494,0.0,494,0.0,0.0,,494,5.868124,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1977,5.079776,0.0,0.0,0.0,437,0.0,437,0.0,0.0,,437,5.079776,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1978,5.5367117,0.0,0.0,0.0,506,0.0,506,0.0,0.0,,506,5.5367117,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1979,5.8256717,0.0,0.0,0.0,587,0.0,587,0.0,0.0,,587,5.8256717,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1980,4.9608803,0.0,0.0,0.0,583,0.0,583,0.0,0.0,,583,4.9608803,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1981,5.0166497,0.0,0.0,0.0,625,0.0,625,0.0,0.0,,625,5.0166497,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1982,3.8052506,0.0,0.0,0.0,523,0.0,523,0.0,0.0,,523,3.8052506,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1983,4.870659,0.0,0.0,0.0,662,0.0,662,0.0,0.0,,662,4.870659,,0.0,0.0,,0.0,0.0,,
Bangladesh,BGD,1984,6.105583,0.0,0.0,0.0,897,0.0,897,0.0,0.0,,897,6.105583,,0.0,0.0,,0.0,0.0,,
